Age,Flight Distance,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Satisfaction
38.0,631.0,0.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,Neutral or Dissatisfied
28.0,910.0,0.0,2.0,3.0,4.0,5.0,2.0,3.0,5.0,Satisfied
40.0,391.0,2.0,1.0,5.0,5.0,4.0,1.0,2.0,4.0,Satisfied
25.0,808.0,0.0,5.0,2.0,3.0,2.0,3.0,4.0,5.0,Neutral or Dissatisfied
12.0,989.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,3.0,Satisfied
44.0,337.0,8.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,Satisfied
52.0,308.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,Neutral or Dissatisfied
29.0,817.0,0.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
7.0,1372.0,0.0,4.0,0.0,3.0,0.0,4.0,3.0,1.0,Satisfied
22.0,533.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,Neutral or Dissatisfied
42.0,1055.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,4.0,Satisfied
24.0,174.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,Neutral or Dissatisfied
18.0,969.0,0.0,1.0,1.0,5.0,1.0,3.0,4.0,5.0,Neutral or Dissatisfied
37.0,782.0,1.0,5.0,3.0,4.0,3.0,1.0,4.0,2.0,Neutral or Dissatisfied
24.0,926.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,2.0,Satisfied
41.0,2351.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,4.0,Satisfied
42.0,786.0,0.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,Neutral or Dissatisfied
47.0,236.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,Satisfied
33.0,585.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,5.0,Neutral or Dissatisfied
60.0,731.0,0.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,Satisfied
25.0,500.0,0.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,Neutral or Dissatisfied
39.0,1726.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,Satisfied
39.0,1194.0,0.0,2.0,5.0,2.0,3.0,2.0,1.0,4.0,Neutral or Dissatisfied
25.0,296.0,0.0,3.0,2.0,5.0,2.0,3.0,5.0,4.0,Neutral or Dissatisfied
13.0,1362.0,0.0,5.0,1.0,4.0,1.0,3.0,4.0,3.0,Neutral or Dissatisfied
20.0,867.0,0.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,Neutral or Dissatisfied
69.0,248.0,10.0,4.0,3.0,5.0,4.0,2.0,4.0,4.0,Neutral or Dissatisfied
66.0,164.0,0.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,Neutral or Dissatisfied
22.0,819.0,10.0,5.0,5.0,1.0,5.0,1.0,2.0,4.0,Neutral or Dissatisfied
41.0,862.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Satisfied
23.0,1056.0,0.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,Neutral or Dissatisfied
40.0,223.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
37.0,1073.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,Neutral or Dissatisfied
37.0,109.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,Neutral or Dissatisfied
21.0,387.0,0.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
47.0,628.0,4.0,5.0,3.0,3.0,5.0,1.0,4.0,5.0,Neutral or Dissatisfied
50.0,1135.0,0.0,5.0,5.0,3.0,1.0,5.0,3.0,1.0,Neutral or Dissatisfied
36.0,3931.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
37.0,825.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,Neutral or Dissatisfied
44.0,257.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,Satisfied
21.0,402.0,0.0,2.0,5.0,5.0,2.0,1.0,3.0,4.0,Satisfied
47.0,1504.0,10.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,Satisfied
17.0,236.0,4.0,3.0,1.0,5.0,1.0,3.0,5.0,3.0,Neutral or Dissatisfied
40.0,2588.0,0.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,Satisfied
34.0,888.0,9.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,Neutral or Dissatisfied
42.0,1506.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,Neutral or Dissatisfied
35.0,3229.0,6.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,Satisfied
60.0,101.0,0.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,Satisfied
55.0,2154.0,0.0,0.0,0.0,4.0,5.0,3.0,4.0,5.0,Satisfied
7.0,524.0,0.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,Neutral or Dissatisfied
48.0,3013.0,0.0,5.0,3.0,1.0,1.0,5.0,5.0,4.0,Satisfied
44.0,2275.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
52.0,508.0,0.0,2.0,2.0,1.0,5.0,2.0,3.0,5.0,Satisfied
64.0,438.0,0.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,Neutral or Dissatisfied
29.0,323.0,6.0,3.0,3.0,5.0,3.0,2.0,4.0,1.0,Neutral or Dissatisfied
39.0,1016.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,Neutral or Dissatisfied
61.0,224.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
50.0,1491.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,Neutral or Dissatisfied
20.0,2475.0,0.0,3.0,3.0,2.0,3.0,1.0,5.0,2.0,Neutral or Dissatisfied
28.0,1288.0,7.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,Neutral or Dissatisfied
55.0,3251.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,Satisfied
56.0,2728.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,Neutral or Dissatisfied
41.0,3522.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,2.0,Satisfied
29.0,1773.0,0.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,Neutral or Dissatisfied
56.0,1075.0,0.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,Satisfied
55.0,2781.0,0.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,Satisfied
47.0,1182.0,6.0,4.0,5.0,2.0,3.0,5.0,2.0,3.0,Neutral or Dissatisfied
30.0,630.0,0.0,5.0,3.0,4.0,3.0,5.0,1.0,2.0,Neutral or Dissatisfied
49.0,657.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,Satisfied
48.0,550.0,0.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,Satisfied
37.0,170.0,0.0,5.0,2.0,4.0,2.0,3.0,4.0,4.0,Neutral or Dissatisfied
38.0,431.0,0.0,1.0,1.0,4.0,1.0,4.0,5.0,5.0,Neutral or Dissatisfied
38.0,1464.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,3.0,Neutral or Dissatisfied
69.0,134.0,0.0,4.0,0.0,4.0,4.0,3.0,1.0,3.0,Neutral or Dissatisfied
27.0,325.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,Neutral or Dissatisfied
49.0,214.0,0.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,Satisfied
55.0,361.0,0.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,Neutral or Dissatisfied
60.0,2869.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,Satisfied
30.0,127.0,0.0,0.0,2.0,5.0,2.0,4.0,4.0,5.0,Neutral or Dissatisfied
37.0,931.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,Neutral or Dissatisfied
24.0,489.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,3.0,Satisfied
34.0,502.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Neutral or Dissatisfied
49.0,295.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,Satisfied
45.0,250.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,Satisfied
46.0,296.0,0.0,5.0,5.0,3.0,2.0,5.0,4.0,5.0,Satisfied
46.0,545.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,Satisfied
11.0,595.0,0.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,Neutral or Dissatisfied
46.0,1164.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,Neutral or Dissatisfied
48.0,950.0,0.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,Satisfied
39.0,399.0,0.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,Satisfied
38.0,578.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,Neutral or Dissatisfied
26.0,228.0,8.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,Neutral or Dissatisfied
30.0,888.0,2.0,0.0,0.0,5.0,0.0,2.0,5.0,3.0,Satisfied
39.0,288.0,0.0,1.0,1.0,4.0,3.0,1.0,5.0,3.0,Satisfied
67.0,1052.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,Satisfied
27.0,209.0,0.0,0.0,3.0,3.0,3.0,2.0,5.0,4.0,Neutral or Dissatisfied
22.0,327.0,6.0,3.0,3.0,5.0,4.0,3.0,1.0,4.0,Satisfied
38.0,169.0,0.0,2.0,2.0,5.0,5.0,2.0,2.0,5.0,Satisfied
35.0,296.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,Satisfied
46.0,175.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Satisfied
40.0,236.0,0.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,Satisfied
26.0,399.0,9.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,Neutral or Dissatisfied
61.0,187.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,Neutral or Dissatisfied
36.0,1536.0,0.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,Neutral or Dissatisfied
35.0,1325.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,Neutral or Dissatisfied
43.0,2471.0,0.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,Neutral or Dissatisfied
22.0,1042.0,0.0,0.0,4.0,3.0,4.0,1.0,5.0,2.0,Satisfied
33.0,1907.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Satisfied
56.0,481.0,6.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,Neutral or Dissatisfied
20.0,1299.0,6.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,Neutral or Dissatisfied
42.0,3674.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,Satisfied
37.0,1023.0,0.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,Neutral or Dissatisfied
26.0,641.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,3.0,Satisfied
68.0,551.0,0.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,Neutral or Dissatisfied
39.0,763.0,3.0,4.0,4.0,1.0,2.0,4.0,5.0,3.0,Satisfied
46.0,680.0,0.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,Satisfied
43.0,2656.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
50.0,230.0,0.0,4.0,1.0,4.0,1.0,5.0,3.0,2.0,Neutral or Dissatisfied
35.0,957.0,0.0,5.0,4.0,5.0,4.0,2.0,5.0,1.0,Neutral or Dissatisfied
57.0,449.0,10.0,5.0,4.0,2.0,4.0,4.0,1.0,4.0,Neutral or Dissatisfied
59.0,2070.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Satisfied
34.0,3875.0,8.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,Satisfied
27.0,1126.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,Satisfied
42.0,758.0,0.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,Neutral or Dissatisfied
33.0,1744.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,Neutral or Dissatisfied
51.0,2586.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,Neutral or Dissatisfied
33.0,488.0,0.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,Neutral or Dissatisfied
30.0,1464.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,Satisfied
27.0,501.0,0.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,Neutral or Dissatisfied
32.0,1968.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,Neutral or Dissatisfied
19.0,986.0,8.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,Neutral or Dissatisfied
50.0,2182.0,0.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,Satisfied
33.0,3509.0,0.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,Satisfied
35.0,259.0,8.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,Neutral or Dissatisfied
23.0,3832.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,Satisfied
39.0,628.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,Neutral or Dissatisfied
19.0,1303.0,0.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,Neutral or Dissatisfied
37.0,3767.0,9.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,Satisfied
36.0,369.0,0.0,2.0,5.0,3.0,2.0,5.0,5.0,2.0,Satisfied
39.0,1504.0,0.0,5.0,3.0,5.0,2.0,5.0,5.0,1.0,Satisfied
40.0,528.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,Satisfied
41.0,409.0,0.0,5.0,5.0,1.0,3.0,5.0,2.0,2.0,Neutral or Dissatisfied
44.0,349.0,0.0,4.0,2.0,5.0,2.0,3.0,4.0,5.0,Neutral or Dissatisfied
35.0,1020.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,Satisfied
45.0,821.0,5.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,Satisfied
36.0,1192.0,5.0,4.0,2.0,3.0,2.0,1.0,5.0,1.0,Neutral or Dissatisfied
36.0,862.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,Neutral or Dissatisfied
51.0,562.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,Satisfied
27.0,2802.0,0.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,Satisfied
20.0,223.0,0.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,Satisfied
54.0,2372.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,Satisfied
28.0,669.0,0.0,4.0,5.0,3.0,2.0,5.0,4.0,2.0,Neutral or Dissatisfied
25.0,1044.0,0.0,5.0,2.0,4.0,2.0,5.0,5.0,3.0,Neutral or Dissatisfied
40.0,649.0,0.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,Satisfied
37.0,308.0,0.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,Satisfied
23.0,852.0,0.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,Satisfied
15.0,1149.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,Neutral or Dissatisfied
39.0,342.0,0.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
38.0,679.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
45.0,541.0,0.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,Neutral or Dissatisfied
59.0,337.0,0.0,2.0,1.0,3.0,5.0,2.0,5.0,5.0,Satisfied
14.0,2688.0,2.0,5.0,0.0,3.0,3.0,3.0,2.0,3.0,Neutral or Dissatisfied
21.0,853.0,0.0,3.0,3.0,1.0,3.0,4.0,5.0,3.0,Neutral or Dissatisfied
21.0,236.0,0.0,3.0,4.0,4.0,4.0,1.0,5.0,2.0,Satisfied
59.0,997.0,0.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
51.0,2228.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,4.0,Satisfied
56.0,166.0,0.0,0.0,4.0,5.0,4.0,2.0,1.0,1.0,Satisfied
53.0,391.0,0.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,Satisfied
42.0,3391.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,Satisfied
57.0,325.0,0.0,5.0,4.0,2.0,5.0,3.0,1.0,2.0,Neutral or Dissatisfied
53.0,490.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Satisfied
22.0,1634.0,0.0,2.0,2.0,1.0,5.0,2.0,2.0,5.0,Satisfied
51.0,696.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,Satisfied
29.0,354.0,0.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,Satisfied
25.0,3243.0,0.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,Satisfied
56.0,861.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,Satisfied
37.0,332.0,0.0,4.0,2.0,5.0,2.0,1.0,5.0,1.0,Neutral or Dissatisfied
24.0,802.0,0.0,5.0,5.0,4.0,5.0,3.0,3.0,1.0,Satisfied
47.0,406.0,0.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,Satisfied
24.0,1721.0,0.0,2.0,1.0,2.0,5.0,2.0,1.0,5.0,Satisfied
51.0,2521.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,Satisfied
50.0,261.0,0.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,Satisfied
48.0,2029.0,0.0,3.0,3.0,2.0,2.0,3.0,5.0,1.0,Satisfied
36.0,636.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
27.0,2182.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,Satisfied
38.0,1979.0,0.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,Neutral or Dissatisfied
52.0,1727.0,0.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,Neutral or Dissatisfied
18.0,305.0,8.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,Neutral or Dissatisfied
25.0,3828.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Neutral or Dissatisfied
66.0,347.0,0.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,Neutral or Dissatisfied
24.0,1542.0,0.0,4.0,4.0,2.0,5.0,4.0,2.0,5.0,Satisfied
15.0,1728.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,Neutral or Dissatisfied
31.0,819.0,0.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,Satisfied
48.0,3489.0,0.0,5.0,0.0,5.0,5.0,1.0,1.0,4.0,Satisfied
27.0,405.0,0.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,Satisfied
36.0,1009.0,0.0,5.0,2.0,4.0,2.0,1.0,4.0,1.0,Neutral or Dissatisfied
26.0,700.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,Neutral or Dissatisfied
38.0,507.0,0.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,Neutral or Dissatisfied
51.0,550.0,2.0,4.0,1.0,4.0,1.0,5.0,4.0,4.0,Neutral or Dissatisfied
44.0,842.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,Neutral or Dissatisfied
48.0,3629.0,0.0,1.0,1.0,5.0,4.0,1.0,4.0,5.0,Satisfied
50.0,2716.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
13.0,996.0,0.0,5.0,1.0,4.0,1.0,3.0,3.0,2.0,Neutral or Dissatisfied
31.0,1560.0,0.0,2.0,2.0,4.0,5.0,2.0,3.0,4.0,Satisfied
9.0,639.0,0.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,Neutral or Dissatisfied
51.0,532.0,0.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,Neutral or Dissatisfied
39.0,246.0,0.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
30.0,372.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,Neutral or Dissatisfied
66.0,1091.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
38.0,86.0,0.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,Satisfied
24.0,3856.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,Satisfied
49.0,761.0,0.0,1.0,4.0,1.0,4.0,1.0,3.0,4.0,Neutral or Dissatisfied
20.0,1050.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,Neutral or Dissatisfied
22.0,399.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,Satisfied
44.0,272.0,0.0,5.0,4.0,1.0,4.0,5.0,4.0,1.0,Satisfied
47.0,964.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,Neutral or Dissatisfied
55.0,1734.0,0.0,2.0,2.0,1.0,5.0,2.0,5.0,5.0,Satisfied
37.0,919.0,0.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,Satisfied
55.0,1024.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,Neutral or Dissatisfied
42.0,3906.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,Satisfied
19.0,599.0,0.0,5.0,5.0,4.0,2.0,5.0,3.0,2.0,Neutral or Dissatisfied
20.0,369.0,0.0,3.0,5.0,4.0,5.0,4.0,5.0,1.0,Satisfied
49.0,1379.0,7.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,Satisfied
27.0,907.0,9.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,Neutral or Dissatisfied
63.0,293.0,0.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0,Neutral or Dissatisfied
23.0,817.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,5.0,Neutral or Dissatisfied
40.0,628.0,7.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,Neutral or Dissatisfied
52.0,812.0,5.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,Satisfied
60.0,371.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
27.0,2454.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,Neutral or Dissatisfied
46.0,337.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,Satisfied
40.0,3776.0,0.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,Satisfied
53.0,547.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,Neutral or Dissatisfied
47.0,468.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,Neutral or Dissatisfied
38.0,1089.0,0.0,5.0,2.0,1.0,1.0,3.0,5.0,4.0,Neutral or Dissatisfied
41.0,1197.0,0.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,Satisfied
52.0,491.0,0.0,1.0,5.0,3.0,5.0,1.0,4.0,2.0,Satisfied
12.0,1521.0,0.0,4.0,5.0,5.0,5.0,1.0,3.0,1.0,Satisfied
25.0,2814.0,0.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,Satisfied
27.0,715.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,Satisfied
39.0,1075.0,3.0,4.0,2.0,5.0,2.0,4.0,5.0,1.0,Neutral or Dissatisfied
59.0,341.0,0.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,Neutral or Dissatisfied
28.0,3326.0,0.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,Satisfied
39.0,175.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,Neutral or Dissatisfied
31.0,199.0,0.0,3.0,3.0,1.0,5.0,3.0,1.0,5.0,Satisfied
68.0,328.0,0.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,Neutral or Dissatisfied
30.0,697.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,Neutral or Dissatisfied
17.0,337.0,0.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,Neutral or Dissatisfied
48.0,189.0,0.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,Neutral or Dissatisfied
59.0,3926.0,0.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,Satisfied
40.0,2248.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,Neutral or Dissatisfied
21.0,306.0,0.0,4.0,1.0,4.0,1.0,3.0,2.0,5.0,Neutral or Dissatisfied
39.0,425.0,0.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
41.0,1041.0,0.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,Neutral or Dissatisfied
36.0,473.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,5.0,Neutral or Dissatisfied
54.0,1542.0,0.0,2.0,2.0,4.0,4.0,2.0,3.0,5.0,Satisfied
19.0,763.0,0.0,5.0,5.0,3.0,5.0,2.0,3.0,4.0,Satisfied
61.0,237.0,0.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,Neutral or Dissatisfied
15.0,1021.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,Neutral or Dissatisfied
7.0,408.0,0.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,Neutral or Dissatisfied
57.0,1865.0,0.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,Neutral or Dissatisfied
38.0,135.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,Satisfied
50.0,362.0,0.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,Satisfied
46.0,3093.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,Satisfied
60.0,106.0,0.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,Neutral or Dissatisfied
28.0,2556.0,0.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,Neutral or Dissatisfied
47.0,908.0,0.0,4.0,4.0,5.0,2.0,4.0,3.0,1.0,Satisfied
64.0,646.0,0.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,Neutral or Dissatisfied
50.0,1074.0,0.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,Satisfied
59.0,163.0,0.0,4.0,0.0,4.0,0.0,3.0,5.0,1.0,Neutral or Dissatisfied
26.0,2762.0,0.0,0.0,2.0,4.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
60.0,3823.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,Satisfied
21.0,447.0,0.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,Neutral or Dissatisfied
59.0,835.0,0.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,Satisfied
52.0,3714.0,0.0,4.0,0.0,5.0,5.0,3.0,5.0,4.0,Satisfied
33.0,101.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,Neutral or Dissatisfied
30.0,239.0,0.0,5.0,2.0,4.0,2.0,4.0,4.0,1.0,Neutral or Dissatisfied
