Age,Flight Distance,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Satisfaction
45.0,680.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,Neutral or Dissatisfied
57.0,3132.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
21.0,1694.0,0.0,0.0,4.0,4.0,4.0,2.0,5.0,2.0,Satisfied
19.0,1084.0,0.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,Neutral or Dissatisfied
60.0,3370.0,0.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,Satisfied
65.0,547.0,0.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,Neutral or Dissatisfied
26.0,1337.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Satisfied
43.0,1426.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Satisfied
20.0,356.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,Satisfied
46.0,447.0,0.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,Neutral or Dissatisfied
28.0,3117.0,0.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,Neutral or Dissatisfied
55.0,102.0,0.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,Satisfied
37.0,346.0,0.0,2.0,2.0,3.0,2.0,3.0,4.0,5.0,Neutral or Dissatisfied
43.0,916.0,1.0,5.0,4.0,2.0,4.0,1.0,3.0,2.0,Neutral or Dissatisfied
46.0,581.0,1.0,5.0,2.0,3.0,5.0,2.0,2.0,4.0,Neutral or Dissatisfied
33.0,677.0,0.0,3.0,3.0,5.0,3.0,5.0,5.0,2.0,Neutral or Dissatisfied
58.0,772.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,Satisfied
65.0,2917.0,0.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,Neutral or Dissatisfied
54.0,100.0,0.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,Satisfied
44.0,3390.0,0.0,2.0,2.0,5.0,5.0,2.0,5.0,4.0,Satisfied
58.0,2774.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,Satisfied
15.0,1590.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Satisfied
42.0,199.0,0.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,Satisfied
42.0,3663.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,1.0,Satisfied
22.0,370.0,0.0,4.0,2.0,3.0,2.0,2.0,3.0,5.0,Neutral or Dissatisfied
58.0,2338.0,0.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,Neutral or Dissatisfied
41.0,547.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,Satisfied
43.0,213.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Satisfied
59.0,2478.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,Satisfied
60.0,589.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,Neutral or Dissatisfied
27.0,951.0,0.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,Satisfied
53.0,1172.0,9.0,4.0,3.0,4.0,5.0,1.0,5.0,4.0,Neutral or Dissatisfied
46.0,641.0,0.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,Satisfied
42.0,521.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,2.0,Satisfied
51.0,2976.0,8.0,5.0,5.0,1.0,4.0,5.0,1.0,3.0,Neutral or Dissatisfied
16.0,1481.0,0.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,Satisfied
58.0,634.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,Neutral or Dissatisfied
24.0,569.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,Neutral or Dissatisfied
43.0,2475.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,Satisfied
38.0,86.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,Satisfied
69.0,270.0,0.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,Satisfied
33.0,3889.0,0.0,5.0,5.0,4.0,1.0,5.0,2.0,2.0,Satisfied
52.0,965.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,Satisfied
65.0,967.0,0.0,5.0,4.0,5.0,4.0,1.0,5.0,3.0,Neutral or Dissatisfied
44.0,3599.0,0.0,2.0,2.0,4.0,5.0,2.0,5.0,4.0,Satisfied
33.0,416.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,Neutral or Dissatisfied
46.0,2233.0,0.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,Satisfied
24.0,2565.0,0.0,5.0,2.0,2.0,4.0,2.0,5.0,2.0,Neutral or Dissatisfied
26.0,2677.0,0.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,Neutral or Dissatisfied
38.0,413.0,0.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,Satisfied
54.0,1242.0,8.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,Neutral or Dissatisfied
31.0,2808.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,Neutral or Dissatisfied
53.0,853.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,Neutral or Dissatisfied
26.0,109.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,Neutral or Dissatisfied
66.0,2237.0,0.0,5.0,0.0,5.0,2.0,5.0,4.0,2.0,Satisfied
34.0,1597.0,0.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,Satisfied
26.0,253.0,0.0,5.0,1.0,2.0,1.0,3.0,3.0,2.0,Neutral or Dissatisfied
18.0,738.0,0.0,5.0,1.0,5.0,1.0,3.0,4.0,2.0,Neutral or Dissatisfied
50.0,1048.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,Neutral or Dissatisfied
58.0,3629.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
36.0,882.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,Neutral or Dissatisfied
65.0,187.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,Satisfied
50.0,581.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,Neutral or Dissatisfied
77.0,2506.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,Satisfied
10.0,297.0,10.0,2.0,1.0,4.0,1.0,3.0,4.0,4.0,Neutral or Dissatisfied
40.0,2005.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,5.0,Satisfied
45.0,270.0,0.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,Neutral or Dissatisfied
31.0,2026.0,0.0,4.0,2.0,3.0,2.0,3.0,5.0,1.0,Neutral or Dissatisfied
44.0,618.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,Neutral or Dissatisfied
25.0,626.0,0.0,4.0,2.0,4.0,2.0,5.0,3.0,2.0,Neutral or Dissatisfied
48.0,785.0,0.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,Satisfied
55.0,2250.0,0.0,5.0,2.0,3.0,5.0,2.0,5.0,4.0,Satisfied
27.0,802.0,0.0,5.0,5.0,2.0,3.0,5.0,2.0,3.0,Neutral or Dissatisfied
64.0,793.0,0.0,5.0,1.0,3.0,1.0,1.0,5.0,4.0,Neutral or Dissatisfied
64.0,322.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,Neutral or Dissatisfied
66.0,692.0,8.0,4.0,3.0,5.0,4.0,4.0,2.0,5.0,Neutral or Dissatisfied
52.0,813.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,Satisfied
38.0,989.0,0.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,Neutral or Dissatisfied
27.0,89.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,5.0,Satisfied
47.0,589.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,Neutral or Dissatisfied
42.0,1171.0,0.0,5.0,2.0,3.0,4.0,2.0,2.0,5.0,Neutral or Dissatisfied
41.0,416.0,5.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
16.0,369.0,0.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,Neutral or Dissatisfied
27.0,460.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,Neutral or Dissatisfied
51.0,2556.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,1.0,Satisfied
22.0,1084.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,Neutral or Dissatisfied
49.0,224.0,0.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,Satisfied
47.0,3728.0,5.0,5.0,0.0,4.0,5.0,4.0,3.0,4.0,Satisfied
55.0,447.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,Satisfied
54.0,1547.0,0.0,2.0,2.0,4.0,1.0,1.0,5.0,3.0,Neutral or Dissatisfied
49.0,3265.0,0.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,Satisfied
56.0,2773.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,Satisfied
20.0,2288.0,0.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,Satisfied
16.0,216.0,0.0,0.0,5.0,4.0,5.0,2.0,4.0,4.0,Satisfied
42.0,965.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,Satisfied
35.0,347.0,3.0,5.0,2.0,3.0,2.0,1.0,5.0,1.0,Neutral or Dissatisfied
45.0,1165.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,Neutral or Dissatisfied
55.0,502.0,0.0,5.0,2.0,3.0,2.0,5.0,3.0,5.0,Neutral or Dissatisfied
50.0,2311.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,Satisfied
70.0,534.0,0.0,4.0,1.0,3.0,4.0,5.0,4.0,4.0,Neutral or Dissatisfied
26.0,251.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,Neutral or Dissatisfied
39.0,192.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,Neutral or Dissatisfied
25.0,762.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,Neutral or Dissatisfied
36.0,157.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,4.0,Neutral or Dissatisfied
22.0,2311.0,0.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,Satisfied
48.0,3666.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,Satisfied
35.0,530.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,Neutral or Dissatisfied
27.0,588.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,Satisfied
44.0,2083.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,Satisfied
44.0,2865.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,Satisfied
70.0,1269.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,Neutral or Dissatisfied
40.0,550.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,Satisfied
44.0,1037.0,0.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,Neutral or Dissatisfied
66.0,1185.0,0.0,5.0,2.0,5.0,4.0,2.0,1.0,4.0,Neutral or Dissatisfied
61.0,2193.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,Neutral or Dissatisfied
24.0,209.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,Satisfied
23.0,562.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,Satisfied
53.0,1005.0,0.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,Satisfied
34.0,296.0,3.0,4.0,0.0,5.0,0.0,2.0,5.0,2.0,Satisfied
14.0,1107.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,Neutral or Dissatisfied
29.0,2801.0,6.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,Satisfied
35.0,325.0,0.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,Satisfied
43.0,273.0,0.0,0.0,0.0,4.0,1.0,4.0,5.0,4.0,Satisfied
46.0,1916.0,0.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,Satisfied
56.0,338.0,0.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,Neutral or Dissatisfied
47.0,2844.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,Satisfied
62.0,1009.0,0.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
42.0,558.0,0.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,Satisfied
44.0,261.0,0.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,Satisfied
49.0,308.0,0.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,Satisfied
26.0,2707.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,Satisfied
41.0,1766.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,Neutral or Dissatisfied
43.0,3836.0,0.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,Neutral or Dissatisfied
44.0,3037.0,0.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,Satisfied
42.0,235.0,0.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,Satisfied
52.0,731.0,0.0,5.0,1.0,2.0,3.0,2.0,4.0,4.0,Neutral or Dissatisfied
50.0,1185.0,0.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,Satisfied
15.0,1149.0,9.0,5.0,2.0,5.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
49.0,541.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,Satisfied
32.0,1641.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,5.0,Satisfied
52.0,3312.0,0.0,0.0,0.0,5.0,5.0,2.0,4.0,5.0,Satisfied
16.0,557.0,9.0,5.0,1.0,3.0,1.0,1.0,4.0,2.0,Neutral or Dissatisfied
20.0,1124.0,0.0,2.0,2.0,5.0,2.0,1.0,3.0,5.0,Neutral or Dissatisfied
45.0,462.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,Satisfied
53.0,369.0,0.0,4.0,1.0,5.0,1.0,1.0,2.0,3.0,Neutral or Dissatisfied
21.0,844.0,0.0,3.0,3.0,5.0,3.0,3.0,1.0,2.0,Satisfied
23.0,484.0,0.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,Neutral or Dissatisfied
65.0,429.0,4.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,Neutral or Dissatisfied
31.0,776.0,0.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,Neutral or Dissatisfied
43.0,2500.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,Neutral or Dissatisfied
59.0,3322.0,3.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,Satisfied
55.0,2804.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Satisfied
23.0,561.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,Neutral or Dissatisfied
47.0,2139.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,Neutral or Dissatisfied
59.0,588.0,0.0,4.0,2.0,5.0,5.0,4.0,2.0,4.0,Neutral or Dissatisfied
26.0,2422.0,1.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
31.0,3366.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,5.0,Satisfied
69.0,594.0,6.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,Neutral or Dissatisfied
43.0,1524.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,Satisfied
22.0,429.0,7.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,Satisfied
9.0,2329.0,0.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,Satisfied
55.0,1609.0,0.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,Satisfied
43.0,2237.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Satisfied
25.0,3716.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Satisfied
45.0,457.0,0.0,0.0,3.0,1.0,3.0,5.0,2.0,4.0,Neutral or Dissatisfied
59.0,972.0,0.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,Satisfied
50.0,761.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,Neutral or Dissatisfied
39.0,448.0,0.0,4.0,4.0,4.0,5.0,4.0,1.0,5.0,Satisfied
37.0,405.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,5.0,Satisfied
69.0,868.0,0.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,Neutral or Dissatisfied
72.0,122.0,0.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
59.0,2149.0,0.0,3.0,3.0,2.0,5.0,3.0,4.0,1.0,Satisfied
13.0,700.0,0.0,5.0,5.0,4.0,5.0,3.0,3.0,1.0,Satisfied
20.0,1481.0,0.0,4.0,4.0,5.0,4.0,3.0,5.0,1.0,Satisfied
26.0,472.0,2.0,0.0,4.0,1.0,4.0,3.0,4.0,1.0,Neutral or Dissatisfied
56.0,2469.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,Satisfied
23.0,589.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,Neutral or Dissatisfied
32.0,266.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,Satisfied
46.0,140.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,Neutral or Dissatisfied
37.0,695.0,0.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
9.0,804.0,0.0,5.0,1.0,3.0,1.0,3.0,5.0,1.0,Neutral or Dissatisfied
54.0,416.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,Satisfied
69.0,1407.0,0.0,5.0,3.0,4.0,4.0,2.0,5.0,5.0,Neutral or Dissatisfied
10.0,989.0,0.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,Neutral or Dissatisfied
56.0,209.0,0.0,1.0,1.0,4.0,5.0,1.0,4.0,1.0,Satisfied
37.0,550.0,0.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,Satisfied
43.0,2728.0,7.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,Neutral or Dissatisfied
55.0,241.0,0.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,Satisfied
28.0,1197.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,Neutral or Dissatisfied
23.0,1558.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,Satisfied
53.0,304.0,0.0,5.0,5.0,2.0,3.0,5.0,4.0,4.0,Satisfied
38.0,2763.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,Satisfied
18.0,678.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,Neutral or Dissatisfied
21.0,237.0,0.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,Satisfied
65.0,605.0,0.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,Neutral or Dissatisfied
20.0,402.0,0.0,4.0,1.0,5.0,1.0,4.0,3.0,3.0,Neutral or Dissatisfied
53.0,972.0,0.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,Neutral or Dissatisfied
39.0,1061.0,0.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,Neutral or Dissatisfied
56.0,991.0,1.0,4.0,4.0,3.0,2.0,4.0,1.0,2.0,Neutral or Dissatisfied
27.0,150.0,0.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,Neutral or Dissatisfied
13.0,677.0,0.0,5.0,3.0,5.0,3.0,1.0,1.0,5.0,Neutral or Dissatisfied
67.0,3561.0,0.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,Satisfied
57.0,2238.0,1.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,Satisfied
47.0,1027.0,0.0,5.0,2.0,2.0,2.0,4.0,2.0,1.0,Neutral or Dissatisfied
39.0,448.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,Neutral or Dissatisfied
20.0,203.0,0.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,Neutral or Dissatisfied
14.0,102.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,Neutral or Dissatisfied
33.0,2072.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,Neutral or Dissatisfied
49.0,216.0,0.0,4.0,0.0,4.0,0.0,3.0,4.0,3.0,Neutral or Dissatisfied
42.0,846.0,0.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,Satisfied
47.0,546.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,Satisfied
23.0,2513.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,2.0,Satisfied
25.0,646.0,0.0,0.0,5.0,4.0,5.0,3.0,3.0,1.0,Satisfied
61.0,228.0,0.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,Neutral or Dissatisfied
60.0,386.0,0.0,1.0,1.0,5.0,4.0,1.0,4.0,4.0,Satisfied
9.0,920.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,Neutral or Dissatisfied
46.0,399.0,0.0,5.0,3.0,4.0,4.0,3.0,1.0,5.0,Neutral or Dissatisfied
20.0,1092.0,7.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,Neutral or Dissatisfied
44.0,1276.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,Neutral or Dissatisfied
39.0,479.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,Satisfied
51.0,509.0,0.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,Satisfied
57.0,3660.0,0.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,Neutral or Dissatisfied
54.0,641.0,0.0,3.0,0.0,1.0,3.0,3.0,5.0,3.0,Neutral or Dissatisfied
27.0,945.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,Neutral or Dissatisfied
54.0,247.0,0.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,Neutral or Dissatisfied
63.0,399.0,0.0,5.0,5.0,1.0,4.0,5.0,2.0,3.0,Neutral or Dissatisfied
17.0,862.0,0.0,5.0,5.0,4.0,5.0,1.0,3.0,2.0,Satisfied
40.0,2329.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,Satisfied
24.0,817.0,0.0,5.0,5.0,2.0,0.0,3.0,4.0,5.0,Satisfied
52.0,2066.0,0.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,Satisfied
64.0,990.0,0.0,3.0,2.0,2.0,2.0,4.0,1.0,5.0,Neutral or Dissatisfied
52.0,1954.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,Satisfied
25.0,160.0,0.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,Neutral or Dissatisfied
16.0,694.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,Neutral or Dissatisfied
40.0,157.0,0.0,5.0,3.0,5.0,3.0,2.0,5.0,1.0,Neutral or Dissatisfied
56.0,575.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,Satisfied
33.0,628.0,0.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,Neutral or Dissatisfied
49.0,2990.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,5.0,Satisfied
49.0,314.0,0.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,Neutral or Dissatisfied
53.0,2118.0,0.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
22.0,1825.0,0.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,Satisfied
53.0,967.0,0.0,5.0,0.0,3.0,0.0,1.0,5.0,3.0,Satisfied
50.0,601.0,0.0,5.0,5.0,3.0,1.0,5.0,3.0,5.0,Satisfied
48.0,612.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,Neutral or Dissatisfied
24.0,874.0,0.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,Satisfied
50.0,954.0,0.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,Satisfied
35.0,1190.0,0.0,2.0,2.0,5.0,5.0,2.0,1.0,5.0,Satisfied
65.0,2381.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,Neutral or Dissatisfied
51.0,3906.0,0.0,1.0,1.0,4.0,5.0,1.0,3.0,4.0,Satisfied
30.0,2154.0,0.0,3.0,3.0,2.0,5.0,3.0,1.0,5.0,Satisfied
11.0,883.0,10.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,Neutral or Dissatisfied
54.0,1448.0,0.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,Neutral or Dissatisfied
29.0,1172.0,0.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
13.0,251.0,0.0,2.0,0.0,4.0,0.0,4.0,3.0,1.0,Neutral or Dissatisfied
21.0,812.0,0.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,Neutral or Dissatisfied
68.0,1620.0,0.0,5.0,0.0,4.0,0.0,1.0,5.0,5.0,Satisfied
52.0,728.0,1.0,5.0,3.0,4.0,3.0,4.0,1.0,4.0,Neutral or Dissatisfied
19.0,1605.0,0.0,4.0,4.0,3.0,4.0,5.0,5.0,1.0,Satisfied
38.0,224.0,0.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,Neutral or Dissatisfied
56.0,3891.0,0.0,4.0,4.0,5.0,1.0,4.0,5.0,1.0,Satisfied
60.0,641.0,0.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,Neutral or Dissatisfied
20.0,1984.0,0.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,Neutral or Dissatisfied
56.0,1389.0,0.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,Neutral or Dissatisfied
53.0,2471.0,0.0,1.0,5.0,2.0,1.0,1.0,4.0,3.0,Satisfied
44.0,1099.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Satisfied
44.0,1511.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Satisfied
55.0,990.0,0.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,Neutral or Dissatisfied
16.0,872.0,0.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,Neutral or Dissatisfied
46.0,2370.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,3.0,Neutral or Dissatisfied
25.0,353.0,0.0,3.0,1.0,2.0,1.0,3.0,3.0,5.0,Neutral or Dissatisfied
46.0,3247.0,0.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,Satisfied
53.0,1715.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,Satisfied
17.0,1788.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,5.0,Satisfied
25.0,493.0,1.0,4.0,4.0,2.0,5.0,4.0,1.0,4.0,Satisfied
46.0,3499.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,Satisfied
45.0,3730.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,Satisfied
25.0,96.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,4.0,Satisfied
59.0,285.0,0.0,4.0,5.0,3.0,5.0,3.0,4.0,1.0,Satisfied
