Age,Flight Distance,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Satisfaction
45.0,816.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,5.0,Satisfied
39.0,528.0,0.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,Satisfied
42.0,793.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,Satisfied
32.0,3183.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,Satisfied
42.0,793.0,0.0,1.0,1.0,5.0,1.0,3.0,5.0,3.0,Neutral or Dissatisfied
47.0,684.0,9.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Satisfied
48.0,3085.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Satisfied
44.0,3513.0,0.0,2.0,3.0,5.0,5.0,2.0,4.0,5.0,Satisfied
47.0,1685.0,6.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,Satisfied
56.0,2832.0,0.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,Satisfied
50.0,483.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,Satisfied
41.0,1636.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,Satisfied
34.0,1898.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Satisfied
18.0,655.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
63.0,483.0,7.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,Neutral or Dissatisfied
10.0,793.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,Neutral or Dissatisfied
40.0,2795.0,6.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,Satisfied
25.0,391.0,0.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,Satisfied
46.0,655.0,0.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,Satisfied
48.0,1528.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,Satisfied
23.0,616.0,0.0,0.0,5.0,3.0,5.0,1.0,3.0,2.0,Satisfied
37.0,391.0,0.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,Neutral or Dissatisfied
44.0,616.0,5.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,Satisfied
36.0,2041.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Satisfied
47.0,2011.0,0.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,Satisfied
42.0,722.0,10.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
31.0,3350.0,5.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,Satisfied
40.0,391.0,0.0,1.0,1.0,3.0,1.0,2.0,4.0,5.0,Neutral or Dissatisfied
26.0,612.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Satisfied
44.0,722.0,0.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,Neutral or Dissatisfied
49.0,1729.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Satisfied
59.0,483.0,0.0,2.0,2.0,5.0,5.0,2.0,3.0,5.0,Satisfied
23.0,616.0,0.0,3.0,0.0,5.0,0.0,1.0,3.0,3.0,Satisfied
50.0,616.0,0.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,Satisfied
40.0,612.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,Neutral or Dissatisfied
31.0,391.0,0.0,2.0,2.0,5.0,5.0,2.0,3.0,5.0,Satisfied
57.0,391.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,Neutral or Dissatisfied
40.0,3003.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,Satisfied
45.0,616.0,0.0,4.0,2.0,4.0,2.0,4.0,1.0,2.0,Neutral or Dissatisfied
42.0,2747.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,5.0,Satisfied
22.0,483.0,0.0,0.0,4.0,5.0,4.0,4.0,3.0,5.0,Satisfied
24.0,616.0,0.0,2.0,5.0,3.0,5.0,3.0,4.0,1.0,Satisfied
19.0,483.0,0.0,4.0,3.0,2.0,3.0,3.0,1.0,5.0,Neutral or Dissatisfied
38.0,483.0,7.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,Neutral or Dissatisfied
22.0,2159.0,10.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
72.0,1828.0,0.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,Neutral or Dissatisfied
20.0,612.0,3.0,0.0,0.0,5.0,0.0,4.0,3.0,2.0,Satisfied
32.0,612.0,2.0,1.0,1.0,5.0,4.0,1.0,4.0,4.0,Satisfied
26.0,2724.0,0.0,5.0,4.0,1.0,3.0,5.0,3.0,3.0,Neutral or Dissatisfied
30.0,793.0,7.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,Neutral or Dissatisfied
26.0,3974.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,Neutral or Dissatisfied
50.0,2832.0,1.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,Satisfied
16.0,793.0,0.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,Neutral or Dissatisfied
52.0,3426.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,Satisfied
41.0,483.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,Satisfied
30.0,616.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0,5.0,Satisfied
36.0,391.0,0.0,0.0,3.0,5.0,3.0,4.0,3.0,5.0,Neutral or Dissatisfied
36.0,255.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,Neutral or Dissatisfied
49.0,3108.0,9.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,Neutral or Dissatisfied
37.0,483.0,7.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,Neutral or Dissatisfied
27.0,401.0,0.0,1.0,3.0,4.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
26.0,612.0,0.0,5.0,3.0,2.0,3.0,4.0,3.0,4.0,Neutral or Dissatisfied
31.0,616.0,0.0,5.0,3.0,1.0,3.0,3.0,2.0,4.0,Neutral or Dissatisfied
70.0,616.0,0.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
29.0,793.0,8.0,5.0,2.0,5.0,2.0,3.0,3.0,4.0,Neutral or Dissatisfied
34.0,391.0,0.0,5.0,2.0,5.0,2.0,3.0,4.0,5.0,Neutral or Dissatisfied
42.0,793.0,0.0,4.0,2.0,3.0,2.0,3.0,5.0,4.0,Neutral or Dissatisfied
66.0,722.0,0.0,5.0,3.0,3.0,3.0,1.0,4.0,4.0,Neutral or Dissatisfied
19.0,616.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,Neutral or Dissatisfied
41.0,722.0,0.0,4.0,0.0,3.0,0.0,4.0,1.0,3.0,Satisfied
8.0,612.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,Neutral or Dissatisfied
33.0,616.0,0.0,4.0,3.0,5.0,3.0,1.0,5.0,2.0,Neutral or Dissatisfied
38.0,391.0,0.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,Neutral or Dissatisfied
14.0,612.0,0.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,Neutral or Dissatisfied
10.0,483.0,0.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,Neutral or Dissatisfied
28.0,616.0,0.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,Neutral or Dissatisfied
48.0,401.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,Neutral or Dissatisfied
15.0,612.0,0.0,3.0,1.0,4.0,1.0,2.0,5.0,1.0,Neutral or Dissatisfied
31.0,2907.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,Satisfied
34.0,684.0,0.0,1.0,1.0,5.0,1.0,2.0,3.0,5.0,Neutral or Dissatisfied
48.0,401.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,Satisfied
48.0,612.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,Neutral or Dissatisfied
58.0,3451.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,Satisfied
40.0,1566.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,Satisfied
25.0,612.0,0.0,5.0,2.0,1.0,1.0,5.0,1.0,4.0,Neutral or Dissatisfied
52.0,612.0,0.0,3.0,3.0,5.0,3.0,1.0,4.0,4.0,Neutral or Dissatisfied
19.0,793.0,0.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
34.0,391.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,Neutral or Dissatisfied
55.0,616.0,0.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,Neutral or Dissatisfied
64.0,793.0,0.0,5.0,1.0,3.0,1.0,1.0,5.0,4.0,Neutral or Dissatisfied
29.0,616.0,0.0,4.0,3.0,5.0,3.0,3.0,3.0,1.0,Neutral or Dissatisfied
47.0,3962.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,Satisfied
51.0,3798.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,Satisfied
27.0,1136.0,0.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,Neutral or Dissatisfied
23.0,1188.0,0.0,5.0,2.0,4.0,2.0,2.0,1.0,5.0,Neutral or Dissatisfied
57.0,3463.0,0.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,Satisfied
27.0,1072.0,0.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,Satisfied
55.0,1072.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,Satisfied
46.0,1072.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,Neutral or Dissatisfied
24.0,1136.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,Satisfied
47.0,2549.0,0.0,2.0,2.0,3.0,5.0,2.0,3.0,4.0,Satisfied
38.0,1136.0,0.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,Neutral or Dissatisfied
55.0,2235.0,0.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,Satisfied
27.0,1136.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,5.0,Satisfied
15.0,1072.0,0.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,Neutral or Dissatisfied
49.0,1931.0,2.0,2.0,3.0,3.0,5.0,2.0,4.0,4.0,Satisfied
41.0,2783.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,Neutral or Dissatisfied
44.0,1188.0,0.0,2.0,5.0,3.0,4.0,5.0,2.0,4.0,Satisfied
41.0,2618.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,Neutral or Dissatisfied
28.0,1634.0,0.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,Neutral or Dissatisfied
61.0,2929.0,0.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,Satisfied
46.0,3667.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
51.0,1200.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,Satisfied
44.0,2620.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,Satisfied
19.0,1072.0,0.0,4.0,3.0,5.0,3.0,2.0,4.0,2.0,Neutral or Dissatisfied
15.0,1136.0,0.0,5.0,2.0,5.0,2.0,4.0,3.0,3.0,Neutral or Dissatisfied
51.0,1136.0,0.0,5.0,3.0,4.0,3.0,1.0,3.0,2.0,Neutral or Dissatisfied
51.0,1072.0,0.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,Satisfied
42.0,1136.0,0.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,Neutral or Dissatisfied
7.0,1188.0,0.0,4.0,5.0,1.0,5.0,3.0,4.0,1.0,Satisfied
17.0,1072.0,0.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,Satisfied
44.0,1072.0,0.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,Satisfied
26.0,1072.0,0.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,Neutral or Dissatisfied
42.0,2334.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Satisfied
39.0,1136.0,0.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,Satisfied
78.0,672.0,0.0,2.0,2.0,4.0,3.0,2.0,4.0,5.0,Satisfied
40.0,2917.0,0.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,Neutral or Dissatisfied
32.0,1237.0,1.0,5.0,3.0,4.0,3.0,1.0,4.0,5.0,Neutral or Dissatisfied
19.0,3452.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,Satisfied
60.0,1789.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,Satisfied
56.0,1189.0,0.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,Satisfied
58.0,2851.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
33.0,3200.0,0.0,2.0,3.0,5.0,4.0,2.0,5.0,5.0,Satisfied
54.0,1189.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,Satisfied
59.0,2241.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
28.0,1189.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,Satisfied
22.0,1189.0,0.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,Satisfied
40.0,1237.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,Satisfied
34.0,1046.0,0.0,5.0,5.0,1.0,3.0,5.0,4.0,3.0,Neutral or Dissatisfied
26.0,789.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,2.0,Neutral or Dissatisfied
17.0,2177.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,Satisfied
15.0,1189.0,0.0,5.0,3.0,4.0,3.0,2.0,4.0,1.0,Neutral or Dissatisfied
9.0,1046.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,Neutral or Dissatisfied
10.0,1189.0,0.0,5.0,0.0,3.0,0.0,2.0,3.0,5.0,Satisfied
30.0,1046.0,0.0,5.0,4.0,4.0,4.0,1.0,3.0,5.0,Neutral or Dissatisfied
55.0,2896.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,Satisfied
43.0,1799.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,Satisfied
25.0,1189.0,0.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,Satisfied
24.0,1189.0,0.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,Neutral or Dissatisfied
44.0,1608.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,Satisfied
50.0,1189.0,0.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,Neutral or Dissatisfied
45.0,1237.0,0.0,4.0,1.0,3.0,4.0,2.0,5.0,4.0,Neutral or Dissatisfied
29.0,1046.0,0.0,3.0,5.0,2.0,5.0,3.0,4.0,2.0,Satisfied
24.0,951.0,0.0,0.0,5.0,5.0,5.0,3.0,4.0,5.0,Satisfied
56.0,994.0,0.0,1.0,1.0,3.0,4.0,1.0,5.0,4.0,Satisfied
28.0,2823.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,Satisfied
54.0,2284.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,Satisfied
45.0,966.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,Satisfied
43.0,3553.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,Satisfied
26.0,834.0,7.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,Neutral or Dissatisfied
57.0,834.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Satisfied
52.0,966.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,Satisfied
47.0,3612.0,0.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,Neutral or Dissatisfied
21.0,992.0,0.0,5.0,1.0,3.0,1.0,4.0,4.0,1.0,Neutral or Dissatisfied
27.0,834.0,0.0,1.0,1.0,3.0,1.0,4.0,3.0,5.0,Neutral or Dissatisfied
41.0,2727.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,Neutral or Dissatisfied
47.0,3295.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,Satisfied
58.0,3620.0,0.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,Satisfied
60.0,1712.0,0.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,Satisfied
31.0,873.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,Satisfied
50.0,1656.0,0.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,Satisfied
26.0,834.0,0.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,Neutral or Dissatisfied
26.0,951.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,Satisfied
26.0,861.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,Neutral or Dissatisfied
54.0,1711.0,0.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,Satisfied
23.0,861.0,10.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Satisfied
22.0,861.0,0.0,2.0,2.0,3.0,2.0,1.0,5.0,5.0,Neutral or Dissatisfied
58.0,2714.0,0.0,1.0,2.0,3.0,5.0,1.0,4.0,4.0,Satisfied
52.0,1990.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,Satisfied
22.0,834.0,1.0,0.0,0.0,3.0,0.0,5.0,5.0,5.0,Satisfied
58.0,861.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,Satisfied
37.0,2571.0,0.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,Satisfied
40.0,3159.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,Satisfied
40.0,1514.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,Satisfied
21.0,966.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,Satisfied
38.0,3048.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,Satisfied
55.0,2819.0,0.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,Satisfied
24.0,3536.0,0.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,Satisfied
32.0,966.0,0.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,Neutral or Dissatisfied
46.0,2935.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,Satisfied
48.0,861.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,Satisfied
38.0,920.0,0.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,Neutral or Dissatisfied
21.0,994.0,0.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,Neutral or Dissatisfied
41.0,834.0,0.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,Satisfied
21.0,992.0,0.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,Neutral or Dissatisfied
46.0,3792.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,5.0,Satisfied
38.0,920.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,Neutral or Dissatisfied
24.0,834.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,Neutral or Dissatisfied
27.0,834.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,Satisfied
34.0,834.0,0.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,Satisfied
28.0,966.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Satisfied
55.0,951.0,0.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,Satisfied
38.0,861.0,0.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,Satisfied
41.0,3130.0,0.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,Neutral or Dissatisfied
23.0,993.0,0.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,Neutral or Dissatisfied
25.0,2630.0,0.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,Satisfied
59.0,951.0,0.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,Satisfied
40.0,861.0,0.0,3.0,3.0,5.0,3.0,4.0,3.0,1.0,Neutral or Dissatisfied
26.0,3469.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,Satisfied
60.0,2751.0,0.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,Satisfied
36.0,834.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
30.0,2604.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,Satisfied
48.0,3252.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,5.0,Satisfied
51.0,1517.0,0.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,Neutral or Dissatisfied
47.0,993.0,0.0,5.0,5.0,4.0,5.0,3.0,2.0,5.0,Neutral or Dissatisfied
35.0,966.0,0.0,4.0,4.0,5.0,4.0,1.0,4.0,2.0,Neutral or Dissatisfied
38.0,1542.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,Neutral or Dissatisfied
23.0,861.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,Neutral or Dissatisfied
21.0,861.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,Neutral or Dissatisfied
59.0,1935.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,Satisfied
26.0,834.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,Neutral or Dissatisfied
50.0,966.0,0.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,Satisfied
46.0,861.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,Neutral or Dissatisfied
60.0,434.0,0.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,Satisfied
25.0,566.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,Neutral or Dissatisfied
67.0,2965.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,Satisfied
26.0,434.0,0.0,0.0,3.0,4.0,3.0,1.0,3.0,4.0,Neutral or Dissatisfied
65.0,992.0,2.0,5.0,2.0,3.0,5.0,3.0,1.0,4.0,Neutral or Dissatisfied
43.0,873.0,1.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,Neutral or Dissatisfied
11.0,834.0,0.0,4.0,2.0,1.0,2.0,3.0,4.0,5.0,Neutral or Dissatisfied
61.0,861.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,Neutral or Dissatisfied
63.0,861.0,7.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,Neutral or Dissatisfied
23.0,951.0,0.0,3.0,1.0,2.0,1.0,3.0,2.0,4.0,Neutral or Dissatisfied
38.0,993.0,2.0,4.0,3.0,3.0,3.0,1.0,5.0,3.0,Neutral or Dissatisfied
31.0,834.0,0.0,1.0,5.0,1.0,1.0,3.0,4.0,3.0,Satisfied
31.0,951.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,Neutral or Dissatisfied
8.0,834.0,0.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,Neutral or Dissatisfied
38.0,920.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,Neutral or Dissatisfied
7.0,920.0,5.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,Neutral or Dissatisfied
41.0,920.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
62.0,920.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0,1.0,Neutral or Dissatisfied
69.0,873.0,5.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,Neutral or Dissatisfied
19.0,920.0,3.0,5.0,2.0,4.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
25.0,951.0,0.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,Neutral or Dissatisfied
26.0,861.0,0.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,Neutral or Dissatisfied
56.0,834.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
62.0,994.0,0.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,Neutral or Dissatisfied
16.0,861.0,0.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,Neutral or Dissatisfied
47.0,861.0,0.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,Neutral or Dissatisfied
47.0,861.0,3.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,Neutral or Dissatisfied
24.0,920.0,1.0,5.0,5.0,4.0,5.0,1.0,3.0,1.0,Satisfied
57.0,992.0,0.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,Neutral or Dissatisfied
44.0,966.0,0.0,4.0,1.0,3.0,1.0,3.0,5.0,2.0,Neutral or Dissatisfied
52.0,834.0,0.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,Satisfied
48.0,993.0,0.0,5.0,5.0,3.0,5.0,2.0,1.0,4.0,Satisfied
70.0,966.0,0.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,Neutral or Dissatisfied
29.0,834.0,0.0,4.0,3.0,5.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
38.0,3137.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,Satisfied
48.0,2187.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,Satisfied
60.0,3823.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,Satisfied
55.0,1827.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,Satisfied
28.0,994.0,9.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,Neutral or Dissatisfied
34.0,920.0,0.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,Neutral or Dissatisfied
24.0,920.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Neutral or Dissatisfied
34.0,861.0,0.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,Satisfied
54.0,829.0,0.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,Satisfied
25.0,829.0,0.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,Satisfied
45.0,930.0,0.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,Neutral or Dissatisfied
42.0,930.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,Satisfied
29.0,930.0,0.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,Neutral or Dissatisfied
46.0,2337.0,0.0,3.0,2.0,5.0,5.0,3.0,4.0,4.0,Satisfied
44.0,3881.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,Satisfied
65.0,829.0,0.0,1.0,2.0,3.0,5.0,1.0,4.0,5.0,Satisfied
41.0,829.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,5.0,Satisfied
29.0,802.0,0.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,Neutral or Dissatisfied
36.0,2951.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,Neutral or Dissatisfied
37.0,973.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Satisfied
40.0,802.0,0.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,Neutral or Dissatisfied
36.0,3905.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,Satisfied
